Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,salary_imputed_flag,flights_2017,distance_2017,points_earned_2017,points_redeemed_2017,dollar_redeemed_2017,active_months_2017,flights_2018,Silent_Churn_Flag,Formally_Cancelled,education_rank,card_rank,is_married,Cluster,Churn_Risk_Score,Strategic_Segment
410218,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70732.0,Married,Nova,6745.89,Standard,2014,12,,,0,24,39425,39425.0,1854,334,8,21,0,0,3,2,1,2,0.015625,Married Loyalists
567261,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,83369.0,Married,Nova,6746.43,Standard,2012,10,,,0,18,31008,31008.0,0,0,5,14,0,0,3,2,1,2,0.0746268630027771,Married Loyalists
580472,Canada,Quebec,Montreal,H2Y 4R4,Female,Doctor,258663.0,Divorced,Nova,6747.52,Standard,2012,11,,,0,19,26705,26705.0,1062,191,7,17,0,0,5,2,0,0,0.015625,Elite Professionals (Low-Frequency)
522111,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,81975.0,Single,Nova,6748.23,Standard,2014,11,,,0,23,39947,39947.0,930,167,8,16,0,0,3,2,0,3,0.015625,Single Frequent Flyers
569720,Canada,Ontario,Toronto,P2T 6G3,Male,College,73510.0,Married,Nova,6751.44,Standard,2012,11,,,1,8,11044,11044.0,0,0,4,18,0,0,2,2,1,1,0.16410256922245026,At-Risk Infrequent Flyers
277188,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,83736.0,Divorced,Nova,6761.11,Standard,2015,3,,,0,16,22968,22968.0,480,86,8,10,0,0,3,2,0,3,0.015625,Single Frequent Flyers
356812,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,73510.0,Single,Nova,6763.18,Standard,2013,5,,,1,35,65517,65517.0,0,0,11,25,0,0,2,2,0,3,0.0,Single Frequent Flyers
888115,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,60920.0,Married,Nova,6767.81,Standard,2016,12,,,0,21,31275,31275.0,991,179,9,14,0,0,3,2,1,2,0.010416666977107525,Married Loyalists
873468,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73510.0,Single,Nova,6769.32,Standard,2014,3,,,1,15,30392,30392.0,0,0,9,22,0,0,2,2,0,3,0.015625,Single Frequent Flyers
118379,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,2014,3,,,0,14,26076,26076.0,0,0,5,13,0,0,3,2,1,2,0.06849315017461777,Married Loyalists
229210,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,2014,2,,,0,19,21806,21806.0,1568,282,6,18,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
963642,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,73510.0,Single,Nova,6778.84,Standard,2016,8,,,1,9,10129,10129.0,349,63,5,21,0,0,2,2,0,1,0.0746268630027771,At-Risk Infrequent Flyers
681822,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,51017.0,Married,Nova,6782.56,Standard,2014,2,,,0,26,35687,35687.0,1530,275,9,17,0,0,3,2,1,2,0.010416666977107525,Married Loyalists
193953,Canada,Alberta,Edmonton,T9G 1W3,Male,College,73510.0,Single,Nova,6784.89,Standard,2015,6,,,1,17,27386,27386.0,1280,230,5,14,0,0,2,2,0,3,0.0746268630027771,Single Frequent Flyers
299501,Canada,Ontario,Sudbury,M5V 1G5,Male,College,73510.0,Single,Nova,6785.54,Standard,2015,6,,,1,18,28533,28533.0,400,72,6,13,0,0,2,2,0,3,0.06849315017461777,Single Frequent Flyers
627778,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73510.0,Single,Nova,6788.08,Standard,2017,4,,,1,7,15884,15884.0,0,0,4,13,0,0,2,2,0,1,0.1666666716337204,At-Risk Infrequent Flyers
590727,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73510.0,Single,Nova,6791.22,Standard,2017,5,2018.0,1.0,1,14,19241,19241.0,1238,222,5,2,0,1,2,2,0,3,0.0746268630027771,Single Frequent Flyers
669501,Canada,Ontario,Toronto,P5S 6R4,Female,College,73510.0,Single,Nova,6791.22,Standard,2014,12,,,1,19,30121,30121.0,562,101,9,12,0,0,2,2,0,3,0.015625,Single Frequent Flyers
939766,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48188.0,Married,Nova,6793.77,Standard,2017,2,,,0,15,25898,25898.0,812,146,6,13,0,0,3,2,1,2,0.015625,Married Loyalists
971164,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,48188.0,Married,Nova,6793.77,Standard,2015,5,,,0,20,27377,27377.0,1422,256,7,28,0,0,3,2,1,2,0.010416666977107525,Married Loyalists
441113,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,55701.0,Single,Nova,6798.27,Standard,2015,2,,,0,6,7095,7095.0,0,0,4,13,0,0,3,2,0,1,0.13725490868091583,At-Risk Infrequent Flyers
170656,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,66629.0,Married,Nova,6802.07,Standard,2014,9,,,0,20,22740,22740.0,1239,223,9,16,0,0,3,2,1,2,0.015625,Married Loyalists
713085,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,59595.0,Married,Nova,6806.49,Standard,2017,2,,,0,24,28037,28037.0,584,105,7,19,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
197509,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55898.0,Married,Nova,6807.27,Standard,2015,6,,,0,18,23850,23850.0,509,92,7,18,0,0,3,2,1,2,0.0746268630027771,Married Loyalists
891810,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,48365.0,Divorced,Nova,6819.23,Standard,2012,9,,,0,20,30114,30114.0,869,157,8,11,0,0,3,2,0,3,0.015625,Single Frequent Flyers
361707,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,73510.0,Single,Nova,6829.41,Standard,2015,9,,,1,22,28247,28247.0,0,0,7,26,0,0,2,2,0,3,0.019607843831181526,Single Frequent Flyers
292617,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,73510.0,Married,Nova,6832.11,Standard,2015,11,,,1,20,26002,26002.0,984,177,7,22,0,0,2,2,1,2,0.019607843831181526,Married Loyalists
853608,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,80661.0,Married,Nova,6832.37,Standard,2014,7,,,0,24,31852,31852.0,548,99,8,22,0,0,3,2,1,2,0.015625,Married Loyalists
871287,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,80661.0,Married,Nova,6832.37,Standard,2013,8,,,0,19,31918,31918.0,0,0,7,12,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
300051,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,98313.0,Married,Nova,6837.54,Standard,2012,5,,,0,15,19724,19724.0,0,0,6,25,0,0,3,2,1,1,0.019607843831181526,At-Risk Infrequent Flyers
703505,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,98313.0,Married,Nova,6837.54,Standard,2015,10,2018.0,11.0,0,32,42811,42811.0,491,88,10,16,0,1,3,2,1,2,0.0,Married Loyalists
201683,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,69854.0,Married,Nova,6837.93,Standard,2013,1,,,0,20,27076,27076.0,0,0,7,22,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
324143,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,121241.0,Married,Nova,6838.77,Standard,2014,9,,,0,7,9927,9927.0,0,0,5,16,0,0,5,2,1,1,0.0746268630027771,At-Risk Infrequent Flyers
126219,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,73510.0,Divorced,Nova,6846.15,Standard,2014,1,,,1,12,16221,16221.0,727,131,6,25,0,0,2,2,0,1,0.04316546767950058,At-Risk Infrequent Flyers
668325,Canada,Ontario,Toronto,M1R 4K3,Male,College,73510.0,Divorced,Nova,6846.15,Standard,2018,5,,,1,16,24657,24657.0,0,0,7,17,0,0,2,2,0,3,0.019607843831181526,Single Frequent Flyers
712026,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,73510.0,Divorced,Nova,6846.15,Standard,2013,12,,,1,22,33620,33620.0,0,0,8,19,0,0,2,2,0,3,0.015625,Single Frequent Flyers
828918,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73510.0,Divorced,Nova,6846.15,Standard,2014,11,,,1,14,22449,22449.0,1144,206,5,5,0,0,2,2,0,3,0.1190476194024086,Single Frequent Flyers
928804,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73510.0,Divorced,Nova,6846.15,Standard,2012,10,,,1,16,19991,19991.0,730,131,8,16,0,0,2,2,0,3,0.010416666977107525,Single Frequent Flyers
327910,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,83889.0,Married,Nova,6847.12,Standard,2015,11,,,0,23,34365,34365.0,535,96,7,19,0,0,3,2,1,2,0.015625,Married Loyalists
553530,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73510.0,Married,Nova,6847.59,Standard,2016,1,,,1,24,24359,24359.0,466,84,8,26,0,0,2,2,1,2,0.015625,Married Loyalists
971627,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,71992.0,Married,Nova,6862.51,Standard,2016,11,,,0,18,17374,17374.0,721,130,8,16,0,0,3,2,1,2,0.0,Married Loyalists
120868,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,2017,1,,,0,19,23595,23595.0,0,0,6,17,0,0,3,2,0,3,0.0746268630027771,Single Frequent Flyers
163388,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,2014,12,,,0,23,42182,42182.0,1181,212,8,27,0,0,3,2,0,3,0.015625,Single Frequent Flyers
280659,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,50458.0,Married,Nova,6863.12,Standard,2017,10,,,0,6,6206,6206.0,0,0,2,21,0,0,3,2,1,1,0.13725490868091583,At-Risk Infrequent Flyers
615578,Canada,Quebec,Montreal,H2T 9K8,Male,College,73510.0,Divorced,Nova,6866.09,Standard,2012,7,,,1,19,25055,25055.0,889,160,7,23,0,0,2,2,0,3,0.019607843831181526,Single Frequent Flyers
726735,Canada,Ontario,Toronto,P1L 8X8,Female,College,73510.0,Single,Nova,6870.61,Standard,2017,5,,,1,9,12321,12321.0,0,0,5,16,0,0,2,2,0,1,0.13725490868091583,At-Risk Infrequent Flyers
183096,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,48073.0,Divorced,Nova,6874.33,Standard,2014,4,,,0,20,33898,33898.0,1276,230,8,19,0,0,3,2,0,3,0.015625,Single Frequent Flyers
239184,Canada,Ontario,Toronto,P1J 8T7,Female,College,73510.0,Divorced,Nova,6877.82,Standard,2013,11,,,1,33,52276,52276.0,0,0,11,35,0,0,2,2,0,3,0.0,Single Frequent Flyers
772381,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,78691.0,Married,Nova,6880.47,Standard,2013,5,,,0,24,38364,38364.0,676,122,8,20,0,0,3,2,1,2,0.010416666977107525,Married Loyalists
319433,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,94010.0,Married,Nova,6883.69,Standard,2015,9,,,0,16,22203,22203.0,597,107,6,19,0,0,3,2,1,2,0.04316546767950058,Married Loyalists
582429,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,57236.0,Married,Nova,6886.32,Standard,2013,8,2018.0,2.0,0,13,20026,20026.0,0,0,4,3,0,1,3,2,1,1,0.13725490868091583,At-Risk Infrequent Flyers
755362,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,54455.0,Married,Nova,6889.62,Standard,2017,7,,,0,10,17854,17854.0,0,0,3,20,0,0,3,2,1,1,0.16410256922245026,At-Risk Infrequent Flyers
553089,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,73510.0,Married,Nova,6900.95,Standard,2012,6,,,1,19,24229,24229.0,1123,202,8,37,0,0,2,2,1,2,0.015625,Married Loyalists
983968,Canada,Ontario,Sudbury,M5V 1G5,Male,College,73510.0,Single,Nova,6904.08,Standard,2016,12,,,1,23,30102,30102.0,529,95,10,25,0,0,2,2,0,3,0.010416666977107525,Single Frequent Flyers
411204,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,63218.0,Married,Nova,6907.55,Standard,2015,2,,,0,17,21998,21998.0,0,0,6,30,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
347629,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73510.0,Married,Nova,6912.04,Standard,2017,6,,,1,13,10723,10723.0,0,0,5,26,0,0,2,2,1,1,0.06849315017461777,At-Risk Infrequent Flyers
207860,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,73510.0,Single,Nova,6919.02,Standard,2017,10,2018.0,6.0,1,5,4335,4335.0,0,0,1,13,0,1,2,2,0,1,0.16410256922245026,At-Risk Infrequent Flyers
485933,Canada,Quebec,Montreal,H4G 3T4,Male,College,73510.0,Single,Nova,6919.02,Standard,2012,9,,,1,22,30195,30195.0,910,164,8,28,0,0,2,2,0,3,0.015625,Single Frequent Flyers
548126,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81325.0,Married,Nova,6921.0,Standard,2015,9,,,0,20,34773,34773.0,0,0,7,30,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
907934,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,High School or Below,52717.0,Married,Nova,6921.97,Standard,2013,4,,,0,17,21315,21315.0,535,96,7,14,0,0,1,2,1,2,0.015625,Married Loyalists
761694,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,96954.0,Married,Nova,6925.18,Standard,2017,5,,,0,8,14366,14366.0,470,85,4,13,0,0,3,2,1,1,0.16410256922245026,At-Risk Infrequent Flyers
185561,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,73510.0,Single,Nova,6933.34,Standard,2013,3,,,1,13,24181,24181.0,0,0,5,19,0,0,2,2,0,3,0.0746268630027771,Single Frequent Flyers
495912,Canada,Quebec,Montreal,H2Y 2W2,Female,College,73510.0,Single,Nova,6933.34,Standard,2014,8,,,1,20,32110,32110.0,1060,190,8,13,0,0,2,2,0,3,0.015625,Single Frequent Flyers
527838,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73510.0,Married,Nova,6940.07,Standard,2014,9,,,1,8,12688,12688.0,0,0,3,26,0,0,2,2,1,1,0.16410256922245026,At-Risk Infrequent Flyers
235709,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,73510.0,Married,Nova,6941.9,Standard,2016,10,2018.0,12.0,1,13,16690,16690.0,373,67,5,16,0,1,2,2,1,1,0.0746268630027771,At-Risk Infrequent Flyers
777351,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,73510.0,Single,Nova,6943.74,Standard,2013,3,,,1,14,27366,27366.0,625,113,7,16,0,0,2,2,0,3,0.019607843831181526,Single Frequent Flyers
585793,Canada,Ontario,London,M5B 3E4,Male,College,73510.0,Single,Nova,6944.74,Standard,2016,9,,,1,13,22367,22367.0,521,94,5,21,0,0,2,2,0,3,0.1190476194024086,Single Frequent Flyers
383147,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,120975.0,Married,Nova,6945.02,Standard,2015,11,,,0,25,41505,41505.0,441,79,8,12,0,0,5,2,1,0,0.010416666977107525,Elite Professionals (Low-Frequency)
475395,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61614.0,Single,Nova,6948.33,Standard,2017,9,2018.0,5.0,0,3,3099,3099.0,0,0,1,6,0,1,3,2,0,1,0.04316546767950058,At-Risk Infrequent Flyers
690776,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,73510.0,Married,Nova,6948.42,Standard,2015,5,,,1,22,26673,26673.0,457,82,7,17,0,0,2,2,1,2,0.04316546767950058,Married Loyalists
193147,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,73510.0,Married,Nova,6950.53,Standard,2014,3,,,1,18,22759,22759.0,636,114,6,28,0,0,2,2,1,2,0.019607843831181526,Married Loyalists
699739,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,73510.0,Single,Nova,6952.65,Standard,2013,6,,,1,18,24114,24114.0,0,0,9,20,0,0,2,2,0,3,0.015625,Single Frequent Flyers
102207,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,86413.0,Divorced,Nova,6960.92,Standard,2012,5,,,0,14,17482,17482.0,0,0,6,11,0,0,3,2,0,1,0.019607843831181526,At-Risk Infrequent Flyers
764578,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,86413.0,Divorced,Nova,6960.92,Standard,2014,3,,,0,21,30739,30739.0,1756,316,8,26,0,0,3,2,0,3,0.015625,Single Frequent Flyers
570469,Canada,Quebec,Montreal,H2T 9K8,Male,College,73510.0,Married,Nova,6964.05,Standard,2012,6,,,1,12,19313,19313.0,699,126,7,20,0,0,2,2,1,1,0.015625,At-Risk Infrequent Flyers
890617,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73510.0,Married,Nova,6966.14,Standard,2013,6,,,1,21,23650,23650.0,0,0,7,24,0,0,2,2,1,2,0.019607843831181526,Married Loyalists
663513,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,62521.0,Married,Nova,6966.69,Standard,2014,8,,,0,26,37815,37815.0,0,0,7,23,0,0,3,2,1,2,0.015625,Married Loyalists
487726,Canada,Alberta,Banff,T4V 1D4,Female,College,73510.0,Single,Nova,6968.34,Standard,2015,4,,,1,18,26635,26635.0,0,0,5,22,0,0,2,2,0,3,0.0746268630027771,Single Frequent Flyers
190561,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48324.0,Married,Nova,6988.4,Standard,2012,7,,,0,10,18403,18403.0,588,106,6,14,0,0,3,2,1,1,0.019607843831181526,At-Risk Infrequent Flyers
997653,Canada,Ontario,Ottawa,K1F 2R2,Male,College,73510.0,Single,Nova,6990.69,Standard,2016,10,2017.0,6.0,1,8,13560,13560.0,309,56,3,0,1,1,2,2,0,1,0.16410256922245026,At-Risk Infrequent Flyers
305150,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,48421.0,Married,Nova,6990.92,Standard,2013,5,,,0,15,18567,18567.0,503,91,7,27,0,0,3,2,1,1,0.015625,At-Risk Infrequent Flyers
918053,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,72792.0,Married,Nova,6997.01,Standard,2014,3,,,0,21,33813,33813.0,452,81,7,26,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
948831,Canada,Ontario,Toronto,M2Z 4K1,Male,College,73510.0,Single,Nova,7007.27,Standard,2016,7,,,1,24,38423,38423.0,0,0,8,15,0,0,2,2,0,3,0.010416666977107525,Single Frequent Flyers
726684,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Master,123841.0,Married,Nova,7019.18,Standard,2015,8,,,0,14,29096,29096.0,581,105,6,23,0,0,4,2,1,2,0.019607843831181526,Married Loyalists
590936,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67116.0,Married,Nova,7025.65,Standard,2013,10,,,0,10,12678,12678.0,821,148,5,22,0,0,3,2,1,1,0.0746268630027771,At-Risk Infrequent Flyers
806348,Canada,Ontario,Toronto,M8Y 4K8,Female,College,73510.0,Single,Nova,7027.76,Standard,2014,3,2018.0,5.0,1,21,29119,29119.0,383,69,8,10,0,1,2,2,0,3,0.015625,Single Frequent Flyers
480021,Canada,Nova Scotia,Halifax,B3C 2M8,Female,High School or Below,56201.0,Married,Nova,7028.94,Standard,2016,4,2017.0,5.0,0,6,12009,12009.0,0,0,2,0,1,1,1,2,1,1,0.1666666716337204,At-Risk Infrequent Flyers
953341,Canada,Quebec,Quebec City,G1B 3L5,Male,High School or Below,56201.0,Married,Nova,7028.94,Standard,2013,2,,,0,20,25919,25919.0,0,0,7,23,0,0,1,2,1,2,0.0746268630027771,Married Loyalists
682840,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,48852.0,Married,Nova,7034.35,Standard,2015,12,,,0,18,26722,26722.0,0,0,8,19,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
190256,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,70676.0,Divorced,Nova,7053.3,Standard,2012,6,,,0,15,17614,17614.0,521,94,7,28,0,0,3,2,0,3,0.015625,Single Frequent Flyers
388624,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,59596.0,Married,Nova,7057.89,Standard,2017,5,,,0,17,28958,28958.0,458,82,4,28,0,0,3,2,1,2,0.1190476194024086,Married Loyalists
367511,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,101063.0,Married,Nova,7074.4,Standard,2016,3,,,0,22,29017,29017.0,0,0,8,23,0,0,3,2,1,2,0.015625,Married Loyalists
771667,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,48899.0,Married,Nova,7078.95,Standard,2014,4,,,0,26,28060,28060.0,0,0,8,16,0,0,3,2,1,2,0.015625,Married Loyalists
333595,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49798.0,Married,Nova,7079.17,Standard,2014,7,,,0,19,32408,32408.0,0,0,9,22,0,0,3,2,1,2,0.015625,Married Loyalists
891647,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,227303.0,Married,Nova,7079.79,Standard,2015,12,,,0,25,30967,30967.0,375,68,8,7,0,0,5,2,1,0,0.010416666977107525,Elite Professionals (Low-Frequency)
483623,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70916.0,Divorced,Nova,7082.83,Standard,2015,1,,,0,26,39849,39849.0,572,103,8,19,0,0,3,2,0,3,0.010416666977107525,Single Frequent Flyers
313477,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,62237.0,Married,Nova,7083.21,Standard,2013,7,,,0,17,27466,27466.0,548,99,6,22,0,0,3,2,1,2,0.019607843831181526,Married Loyalists
399666,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,73510.0,Single,Nova,7086.18,Standard,2017,10,,,1,4,5408,5408.0,0,0,1,18,0,0,2,2,0,1,0.13725490868091583,At-Risk Infrequent Flyers
813439,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,65021.0,Divorced,Nova,7090.47,Standard,2014,3,,,0,25,31998,31998.0,466,84,7,25,0,0,3,2,0,3,0.019607843831181526,Single Frequent Flyers
295533,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,73510.0,Single,Nova,7091.74,Standard,2013,8,,,1,18,26208,26208.0,437,79,7,17,0,0,2,2,0,3,0.06849315017461777,Single Frequent Flyers
829162,Canada,Quebec,Montreal,H4G 3T4,Male,College,73510.0,Single,Nova,7091.74,Standard,2014,1,,,1,23,35978,35978.0,528,95,10,19,0,0,2,2,0,3,0.010416666977107525,Single Frequent Flyers
477598,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,57644.0,Married,Nova,7092.64,Standard,2016,12,,,0,22,35111,35111.0,0,0,9,11,0,0,3,2,1,2,0.015625,Married Loyalists
123773,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,85235.0,Married,Nova,7094.16,Standard,2012,11,,,0,14,10161,10161.0,0,0,6,25,0,0,3,2,1,1,0.019607843831181526,At-Risk Infrequent Flyers
513778,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,59355.0,Married,Nova,7098.02,Standard,2015,10,,,0,20,27684,27684.0,1668,300,7,20,0,0,3,2,1,2,0.015625,Married Loyalists
324662,Canada,Ontario,Toronto,M2M 7K8,Female,College,73510.0,Single,Nova,7098.91,Standard,2014,5,,,1,16,28744,28744.0,0,0,7,22,0,0,2,2,0,3,0.019607843831181526,Single Frequent Flyers
394248,Canada,Ontario,Toronto,M2Z 4K1,Male,College,73510.0,Married,Nova,7107.66,Standard,2012,12,,,1,22,30019,30019.0,447,80,7,15,0,0,2,2,1,2,0.019607843831181526,Married Loyalists
640555,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,99537.0,Married,Nova,7109.34,Standard,2012,10,,,0,16,30234,30234.0,0,0,5,17,0,0,3,2,1,2,0.04316546767950058,Married Loyalists
286370,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,73510.0,Single,Nova,7116.55,Standard,2014,2,,,1,18,30173,30173.0,518,93,7,34,0,0,2,2,0,3,0.04316546767950058,Single Frequent Flyers
902298,Canada,Quebec,Montreal,H2Y 4R4,Female,College,73510.0,Single,Nova,7116.55,Standard,2014,11,,,1,22,43309,43309.0,413,74,7,21,0,0,2,2,0,3,0.0746268630027771,Single Frequent Flyers
655480,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73510.0,Married,Nova,7121.08,Standard,2016,10,,,1,15,20783,20783.0,439,79,7,22,0,0,2,2,1,1,0.015625,At-Risk Infrequent Flyers
975944,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,47884.0,Married,Nova,7123.08,Standard,2013,4,,,0,15,18809,18809.0,1286,232,6,17,0,0,3,2,1,1,0.010416666977107525,At-Risk Infrequent Flyers
724139,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,54514.0,Divorced,Nova,7126.47,Standard,2014,12,,,0,21,33862,33862.0,0,0,8,27,0,0,3,2,0,3,0.015625,Single Frequent Flyers
983713,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54846.0,Married,Nova,7126.6,Standard,2012,7,,,0,14,22891,22891.0,0,0,6,18,0,0,1,2,1,1,0.019607843831181526,At-Risk Infrequent Flyers
918984,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,72997.0,Single,Nova,7130.29,Standard,2016,5,,,0,13,16838,16838.0,605,109,7,26,0,0,5,2,0,1,0.015625,At-Risk Infrequent Flyers
989478,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,73510.0,Single,Nova,7131.73,Standard,2016,10,,,1,23,34960,34960.0,0,0,9,18,0,0,2,2,0,3,0.010416666977107525,Single Frequent Flyers
861558,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,99726.0,Divorced,Nova,7145.3,Standard,2014,10,,,0,10,16915,16915.0,0,0,6,26,0,0,3,2,0,1,0.019607843831181526,At-Risk Infrequent Flyers
487901,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,95901.0,Married,Nova,7147.62,Standard,2013,12,,,0,14,22986,22986.0,0,0,6,28,0,0,3,2,1,1,0.019607843831181526,At-Risk Infrequent Flyers
579684,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95901.0,Married,Nova,7147.62,Standard,2015,10,2018.0,3.0,0,32,54310,54310.0,0,0,10,2,0,1,3,2,1,2,0.0,Married Loyalists
142545,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,69805.0,Married,Nova,7148.33,Standard,2013,4,,,0,26,30553,30553.0,0,0,9,20,0,0,3,2,1,2,0.010416666977107525,Married Loyalists
141181,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78483.0,Single,Nova,7150.23,Standard,2015,11,,,0,12,17764,17764.0,596,107,5,9,0,0,3,2,0,1,0.06849315017461777,At-Risk Infrequent Flyers
336127,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,78483.0,Single,Nova,7150.23,Standard,2014,4,,,0,28,42064,42064.0,0,0,10,30,0,0,3,2,0,3,0.0,Single Frequent Flyers
